root_id,position,supervoxel_id
720575940618870113,[451892 344600 167720],78396141670143023
720575940627722234,[452072 344628 167560],78396141670141742
720575940623989245,[481472 285428  71280],78887760471398840
720575940630297292,[451964 344948 167560],78396141670145538
720575940611610670,[451468 345384 167560],78396141670136556
720575940639802685,[483680 346748 189720],78959160410189398
720575940622352764,[485724 343044 189720],78959091690731088
720575940625047815,[452888 344568 167720],78396141670129566
720575940610624206,[476616 287548  71280],78817391727209701
720575940635727735,[487608 282632  71240],79028429240264597
720575940629725545,[452664 345408 167560],78396141670139148
720575940621586473,[452568 345124 167720],78396141670146817
720575940627799802,[452592 344868 167560],78396141670135108
720575940621534273,[483908 345588 189600],78959091690727675
720575940634207087,[453280 344448 167560],78396141670126534
720575940626742532,[480416 285772  71280],78887760471380599
720575940611976618,[453264 344692 167720],78396141670142996
720575940623537485,[452912 345192 167720],78396141670141850
720575940640422016,[485276 345192 189720],78959091690725043
720575940621783628,[453624 345920 167720],78396141670135241
720575940615611303,[486300 344852 189720],78959091690731326
720575940605450342,[484728 343984 189720],78959091690727409
720575940622123400,[453904 344988 167560],78396141670136538
720575940623934096,[452748 346556 167560],78396141670122657
720575940626238716,[452468 344172 167560],78396141670123536
720575940625187940,[452732 346368 167720],78396141670147137
720575940626663994,[477720 309528 183680],78817735660439024
720575940625573653,[483264 345456 189600],78959091690723611
720575940626307850,[674940 215752  34840],82193923082156620
720575940625282236,[832840 275344 123200],84939266446790818
720575940620866230,[451200 346004 167720],78396141670148246
720575940606702601,[452804 345776 167720],78396141670150617
720575940624374334,[453820 346356 167720],78396141670143225
720575940620804566,[454148 346224 167720],78396141670139271
720575940610091955,[454420 346024 167560],78466510414314105
720575940614046395,[454604 345768 167720],78466510414327394
720575940612429714,[455080 345608 167720],78466510414324647
720575940619431765,[483848 346304 189600],78959091690710596
720575940611308181,[455388 345380 167720],78466510414328668
720575940626729295,[455128 345116 167560],78466510414313891
720575940629521655,[454684 344836 167720],78466510414319469
720575940629956695,[453516 345320 167720],78396141670144449
720575940626189657,[453236 345712 167720],78396141670144505
720575940642369736,[453704 345284 167560],78396141670131136
720575940608836291,[510612 118448  93760],79377524249213653
720575940615385798,[484856 345344 189600],78959091690723557
720575940621021278,[484344 344308 189600],78959091690710120
720575940622944196,[452232 344452 167720],78396141670147964
720575940646443316,[480956 305556 206480],78888035818751014
720575940617079737,[513152 332556 183880],79451466674908518
720575940632626402,[454560 345448 167720],78466510414315317
720575940617477022,[453796 346088 167560],78396141670137925
720575940609366648,[484064 344768 189600],78959091690735321
720575940611087786,[452700 346112 167560],78396141670137919
720575940627713040,[509308 115120  95240],79377455529786227
720575940637896893,[452064 345436 167720],78396141670136558
720575940637002724,[481708 285244  71280],78887760471383067
720575940615046450,[501500 271632  78280],79239329314589732
720575940643041992,[490912 281080  71240],79028360520785551
720575940617219869,[500472 105284  78320],79236580535453315
720575940619575979,[487852 282340  71240],79028429240265824
720575940630627897,[301280 232672 276400],75790643045445025
720575940619954342,[556144  98052  59920],80151236703661981
720575940629901819,[366304 148668 142240],76915099373798221
720575940618978974,[815468 228876 203600],84657035824231396
720575940623607700,[349404 139560 197920],76633487159266229
720575940623585379,[446996 174492 125160],78322886573659919
720575940646256772,[387584 205020  76480],77267904965785552
720575940649544057,[225716 265312 236160],74524555271888945
720575940626966033,[359392 112560 180040],76773743544101070
720575940625218404,[509572  87168 105640],79376974560235685
720575940613894910,[392180 204656 157280],77338273978472257
720575940631457834,[243032 266260 179000],74806030047414560
720575940623437180,[386004 203928  76480],77267904965786739
720575940654921633,[730532 357468 196040],83181422500027784
720575940625802329,[385764 204408  76480],77267904965794032
720575940621264809,[341780 215352  99080],76493986285709764
720575940634095511,[370836 140336 148680],76985330745669373
720575940603556198,[353020 156788 155880],76704130647075006
720575940625120812,[737516 176720 146680],83319136196906945
720575940634258146,[474232 203872 144280],78745648861611390
720575940629153402,[606776 247408 168640],81068504681462395
720575940626928650,[439536 224736 151760],78183042505874614
720575940618159429,[447460 184308 215920],78323093000794516
720575940637998313,[403292 194672 113240],77549173918270767
720575940611091012,[430424 227100 151240],78042305017468565
720575940618893633,[372348 114064 183040],76984918496341604
720575940647459193,[342816 164280 188640],76493161987478762
720575940624368312,[440452 197620 130720],78182561402367385
720575940638535502,[348876 280936 227800],76635823755365285
720575940634427743,[651300 142892 130240],81840842746365066
720575940644532078,[738856 231376 225560],83320029751963584
720575940635135327,[318056 295196 206440],76073148612706064
720575940644532078,[738856 231376 225560],83320029751963584
720575940615281862,[341236 215136  99120],76493986285710790
720575940618195510,[484636 185576  91880],78956411295730584
720575940643981256,[768656 263384 100400],83813160314364836
720575940625870338,[342580 214740  99080],76493986285709411
720575940620560054,[353260 142904 141080],76703924421792034
720575940628241307,[368408 294612 198480],76987942220277470
720575940625286473,[339124 156368 157600],76422655670508270
720575940609892164,[372340 142468 162640],76985399465571300
720575940615502658,[338436 161456 167400],76422724456688537
720575940611270257,[402140 201060  94440],77549311290168201
720575940621850077,[364308 168848 135920],76915442970977347
720575940635697765,[387876 137632 161200],77266737003306811
720575940631461674,[341908 149500 159840],76492886975757229
720575940645308183,[264012 301108 195920],75158423591081635
720575940637297897,[367172 136732 162640],76914893282466958
720575940631056123,[315720 299576 151040],76073217131053633
720575940630214782,[377516 207884  76520],77127236196798649
720575940629661306,[357120 134056 168080],76774155860738615
720575940623530378,[392728 188608 158240],77337999100610380
720575940624108361,[376732 143320 159360],77126136953837053
720575940644506222,[385896 205032  76480],77267904965788344
720575940626436126,[417800 211104 131640],77830923839930418
720575940636471408,[457316 173168 118960],78463623995383085
720575940623056653,[340836 163296 164680],76493161920270252
720575940621823073,[402332 201156 100360],77549311290324372
720575940620775645,[338928 192228 154680],76423274145661254
720575940635022527,[365576 147664 144000],76915099440261224
720575940648124292,[754368 339952  87960],83603359751453815
720575940635917935,[346364 165496 156480],76563530597754239
720575940622026334,[342052 129296 163920],76492543378512845
720575940631261714,[348340 154092 151960],76633693183306105
720575940616146079,[343716 214064  99080],76493986285704160
720575940608971221,[365148 148452 144280],76915099440311467
720575940630281687,[358512 164852 198280],76774636964494317
720575940629588992,[401840 190156 113920],77549105198805013
720575940640926627,[422468 230052 152600],77901636248623509
720575940629426161,[145400 411216 149240],73119585301378983
720575940627721615,[359180 135580 167760],76774155860725770
720575940613987946,[342196 218632  99120],76494055005222014
720575940637526845,[341724 212984  99080],76493986285707749
720575940626437148,[355488 148632 168400],76703993274994053
720575940614642655,[371824 109980 176200],76984849776681538
720575940641122432,[579088 207600 207840],80575305131100166
720575940628220871,[214552 264728 260120],74313449106542327
720575940614719122,[381124 132784 156800],77196299539518383
720575940641006299,[374452 212664  76520],77056936172041806
720575940609996773,[405852 199436  93720],77619680034327486
720575940628771587,[415788 138148 109240],77759386797474923
720575940633787309,[372492 262612 143560],77057761007585311
720575940637834301,[404252 198268  88320],77549242570489312
720575940613034602,[454716 173232 117320],78463623995321277
720575940621820404,[409196 223520 140000],77620023766112405
720575940607236676,[403716 179756 120880],77548967760075639
720575940629854521,[404832 200624  92040],77549311290077702
720575940629244357,[456340 173000 116120],78463623995274414
720575940632883256,[341680 219564  99120],76494055005214746
720575940617034398,[460624 174360 116960],78533992739495839
720575940631432697,[721788 181020 157680],83037729940094118
720575940626189630,[342672 212020  99080],76493986285717016
720575940621226917,[368520 147548 142040],76985468117997630
720575940608346242,[717612 350200 171640],82970178761291208
720575940616079188,[387888 204228  76480],77267904965788232
720575940617653277,[386788 204088  76480],77267904965795420
720575940641464309,[419016 242692 148560],77831473662748993
720575940641972384,[385488 204748  76480],77267904965792602
720575940602120928,[385624 204924  76480],77267904965794118
720575940633151057,[339116 152504 156360],76422586950969635
720575940624945333,[380364 205796  76480],77127167477281440
720575940638978793,[409328 185028 119440],77689773967864541
720575940621147588,[379184 207836  76520],77127236196796233
720575940625691454,[364072 169252 131160],76845074226641697
720575940624662508,[401284 199192  89320],77549311289982540
720575940623984677,[379220 206956  76480],77127167477283120
720575940616101994,[345284 214216  99080],76564355030025982
